id,service_area_code,service_area_name,state,city,pincode,active_status,effective_from,effective_to,created_at,updated_at
140,ENHRMNS,Manesar,Haryana,Farukhanagar,122506,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
141,ENHRMNS,Manesar,Haryana,Nuh,122508,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
142,ENHRREW,Rewari,Haryana,Mahendragarh,123001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
143,ENHRREW,Rewari,Haryana,Charki Dadri,123020,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
144,ENHRREW,Rewari,Haryana,Bawal,123021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
145,ENHRREW,Rewari,Haryana,Mahendragarh,123027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
146,ENHRREW,Rewari,Haryana,Mahendragarh,123029,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
147,ENHRREW,Rewari,Haryana,Rewari,123035,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
148,ENHRMNS,Manesar,Haryana,Dharuhera,123106,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
149,ENHRREW,Rewari,Haryana,Gurgaon,123110,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
150,ENHRREW,Rewari,Haryana,Rewari,123302,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
151,ENHRREW,Rewari,Haryana,Charki Dadri,123306,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
152,ENHRMNS,Manesar,Haryana,Jhajjar,123307,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
153,ENHRREW,Rewari,Haryana,Charki Dadri,123310,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
154,ENHRREW,Rewari,Haryana,Rewari,123401,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
155,ENHRREW,Rewari,Haryana,Rewari,123411,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
156,ENHRREW,Rewari,Haryana,Rewari,123501,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
157,ENHRROH,Rohtak,Haryana,Rohtak,124001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
158,ENHRROH,Rohtak,Haryana,Rohtak,124021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
159,ENHRREW,Rewari,Haryana,Jhajjar,124102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
160,ENHRREW,Rewari,Haryana,Jhajjar,124103,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
161,ENHRREW,Rewari,Haryana,Jhajjar,124105,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
162,ENHRROH,Rohtak,Haryana,Rohtak,124112,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
163,ENHRREW,Rewari,Haryana,Jhajjar,124201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
164,ENHRROH,Rohtak,Haryana,Sonipat,124304,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
165,ENHRROH,Rohtak,Haryana,Sonipat,124417,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
166,ENHRROH,Rohtak,Haryana,Rohtak,124501,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
167,ENHRMNS,Manesar,Haryana,Bahadurgarh,124507,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
168,ENHRHSR,Hissar,Haryana,Hissar,125001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
169,ENHRHSR,Hissar,Haryana,Hissar,125004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
170,ENHRHSR,Hissar,Haryana,Hissar,125005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
171,ENHRHSR,Hissar,Haryana,Hisar,125011,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
172,ENHRHSR,Hissar,Haryana,Bhiwani,125021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
173,ENHRHSR,Hissar,Haryana,Hansi,125033,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
174,ENHRHSR,Hissar,Haryana,Hisar,125039,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
175,ENHRHSR,Hissar,Haryana,Bhiwani,125040,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
176,ENHRJND,Jind,Haryana,Meham,125041,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
177,ENHRHSR,Hissar,Haryana,Fatehabad,125048,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
178,ENHRHSR,Hissar,Haryana,Fatehabad,125050,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
179,ENHRHSR,Hissar,Haryana,Fatehabad,125051,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
180,ENHRHSR,Hissar,Haryana,Hisar,125052,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
181,ENHRHSR,Hissar,Haryana,Sirsa,125055,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
182,ENHRHSR,Hissar,Haryana,Sirsa,125071,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
183,ENHRHSR,Hissar,Haryana,Sirsa,125076,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
184,ENHRHSR,Hissar,Haryana,Sirsa,125077,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
185,ENRJHNG,Hanumangarh,Rajasthan,Sirsa,125101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
186,ENHRHSR,Hissar,Haryana,Sirsa,125102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
187,ENHRHSR,Hissar,Haryana,Sirsa,125104,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
188,ENHRHSR,Hissar,Haryana,Fatehabad,125120,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
189,ENHRHSR,Hissar,Haryana,Hisar,125121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
190,ENHRJND,Jind,Haryana,Rohtak,126101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
191,ENHRJND,Jind,Haryana,Jind,126102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
192,ENHRJND,Jind,Haryana,Jind,126110,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
193,ENHRJND,Jind,Haryana,Jind,126112,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
194,ENHRJND,Jind,Haryana,Jind,126113,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
195,ENHRJND,Jind,Haryana,Jind,126115,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
196,ENHRJND,Jind,Haryana,Jind,126116,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
197,ENHRJND,Jind,Haryana,Fatehabad,126120,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
198,ENHRHSR,Hissar,Haryana,Bhiwani,127021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
199,ENHRHSR,Hissar,Haryana,Bhiwani,127028,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
200,ENHRJND,Jind,Haryana,Bhiwani,127040,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
201,ENHRHSR,Hissar,Haryana,Bhiwani,127046,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
202,ENHRHSR,Hissar,Haryana,Bhiwani,127114,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
203,ENHRHSR,Hissar,Haryana,Bhiwani,127201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
204,ENHRREW,Rewari,Haryana,Charki Dadri,127306,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
205,ENPJMHL,Mohali,Punjab,Chandigarh,130101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
206,ENHRROH,Rohtak,Haryana,Sonepat,131001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
207,ENHRROH,Rohtak,Haryana,Sonepat,131021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
208,ENHRROH,Rohtak,Haryana,Sonepat,131027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
209,ENHRROH,Rohtak,Haryana,Sonepat,131028,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
210,ENHRROH,Rohtak,Haryana,Sonipat,131029,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
211,ENHRROH,Rohtak,Haryana,Sonipat,131101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
212,ENHRROH,Rohtak,Haryana,Sonipat,131301,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
213,ENHRROH,Rohtak,Haryana,Sonipat,131304,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
214,ENHRROH,Rohtak,Haryana,Sonipat,131305,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
215,ENHRROH,Rohtak,Haryana,Sonipat,131402,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
216,ENHRKRL,Karnal,Haryana,Karnal,132001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
217,ENHRKRL,Karnal,Haryana,Karnal,132023,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
218,ENHRKRL,Karnal,Haryana,Karnal,132024,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
219,ENHRJND,Jind,Haryana,Kaithal,132026,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
220,ENHRJND,Jind,Haryana,Kaithal,132027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
221,ENHRKRL,Karnal,Haryana,Karnal,132036,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
222,ENHRKRL,Karnal,Haryana,Karnal,132037,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
223,ENHRKRL,Karnal,Haryana,Karnal,132039,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
224,ENHRPPT,Panipat,Haryana,Karnal,132040,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
225,ENHRPPT,Panipat,Haryana,Karnal,132041,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
226,ENHRPPT,Panipat,Haryana,Panipat,132100,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
227,ENHRPPT,Panipat,Haryana,Panipat,132101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
228,ENHRPPT,Panipat,Haryana,Panipat,132103,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
229,ENHRPPT,Panipat,Haryana,Panipat,132108,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
230,ENHRPPT,Panipat,Haryana,Panipat,132113,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
231,ENHRPPT,Panipat,Haryana,Karnal,132114,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
232,ENHRKRL,Karnal,Haryana,Karnal,132116,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
233,ENHRKRL,Karnal,Haryana,Karnal,132117,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
234,ENHRKRL,Karnal,Haryana,Kurukshetra,132118,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
235,ENHRPPT,Panipat,Haryana,Panipat,132122,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
236,ENHRKRL,Karnal,Haryana,Kurukshetra,132128,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
237,ENHRKRL,Karnal,Haryana,Kurukshetra,132130,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
238,ENHRKRL,Karnal,Haryana,Kurukshetra,132132,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
239,ENHRKRL,Karnal,Haryana,Kurukshetra,132135,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
240,ENHRPPT,Panipat,Haryana,Panipat,132145,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
241,ENHRAMB,Ambala,Haryana,Ambala,132202,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
242,ENHRAMB,Ambala,Haryana,Ambala,133001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
243,ENHRAMB,Ambala,Haryana,Ambala,133004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
244,ENHRAMB,Ambala,Haryana,Ambala,133005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
245,ENHRAMB,Ambala,Haryana,Ambala,133006,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
246,ENHRAMB,Ambala,Haryana,Ambala,133101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
247,ENHRAMB,Ambala,Haryana,Ambala,133104,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
248,ENHRAMB,Ambala,Haryana,Ambala,133201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
249,ENHRAMB,Ambala,Haryana,Ambala,133203,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
250,ENHRAMB,Ambala,Haryana,Yamuna Nagar,133204,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
251,ENHRAMB,Ambala,Haryana,Ambala,133207,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
252,ENHRAMB,Ambala,Haryana,Panchkula,133302,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
253,ENHRAMB,Ambala,Haryana,Ambala,134003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
254,ENHRAMB,Ambala,Haryana,Ambala,134007,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
255,ENHRAMB,Ambala,Haryana,Panchkula,134102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
256,ENHRAMB,Ambala,Haryana,Panchkula,134108,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
257,ENHRAMB,Ambala,Haryana,Kalka,134109,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
258,ENHRAMB,Ambala,Haryana,Panchkula,134112,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
259,ENPJCHD,Chandigarh,Punjab,Panchkula,134113,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
260,ENHRAMB,Ambala,Haryana,Panchkula,134114,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
261,ENHRAMB,Ambala,Haryana,Panchkula,134116,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
262,ENHRAMB,Ambala,Haryana,Panchkula,134117,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
263,ENHRAMB,Ambala,Haryana,Panchkula,134118,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
264,ENHRAMB,Ambala,Haryana,Ambala,134203,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
265,ENHRAMB,Ambala,Haryana,Panchkula,134204,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
266,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
267,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
268,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
269,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
270,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
271,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135103,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
272,ENHRKRL,Karnal,Haryana,Karnal,135104,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
273,ENHRAMB,Ambala,Haryana,Yamuna Nagar,135133,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
274,ENHRJND,Jind,Haryana,Kaithal,136020,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
275,ENHRJND,Jind,Haryana,Kaithal,136021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
276,ENHRJND,Jind,Haryana,Kaithal,136027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
277,ENHRJND,Jind,Haryana,Kaithal,136034,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
278,ENHRJND,Jind,Haryana,Kaithal,136044,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
279,ENHRKRL,Karnal,Haryana,Kurukshetra,136116,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
280,ENHRKRL,Karnal,Haryana,Kurukshetra,136118,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
